0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.168446466244660494e-37
2.000000000000000000e+00,1.519321682000321329e-36
3.000000000000000000e+00,1.397493649194786378e-36
4.000000000000000000e+00,1.210349313979770892e-36
5.000000000000000000e+00,1.024298900579368777e-36
6.000000000000000000e+00,8.812319065009989488e-37
7.000000000000000888e+00,7.602967140069519982e-37
8.000000000000000000e+00,6.563639907946498959e-37
9.000000000000000000e+00,5.617908108904427794e-37
1.000000000000000000e+01,4.328129461657629804e-37
1.100000000000000000e+01,4.001672392123674866e-38
1.200000000000000000e+01,-1.451107201105239227e-36
1.300000000000000000e+01,-6.067700693954029458e-36
1.400000000000000178e+01,-1.578645940555575637e-35
1.500000000000000000e+01,-2.256472651366956733e-35
1.600000000000000000e+01,3.175203526551370564e-35
1.700000000000000000e+01,3.662188558993232157e-34
1.800000000000000000e+01,1.560958281297975275e-33
1.900000000000000000e+01,4.661352831413455848e-33
2.000000000000000000e+01,9.029732810505104527e-33
2.100000000000000000e+01,9.514690836654232934e-33
2.200000000000000000e+01,-9.173918252603593682e-33
2.300000000000000000e+01,-7.725490252725835251e-32
2.400000000000000000e+01,-2.511010885536157556e-31
2.500000000000000000e+01,-5.286580245494225286e-31
2.600000000000000000e+01,-8.517748666566042108e-31
2.699999999999999645e+01,-6.820016704311730860e-31
2.800000000000000355e+01,8.448841652031905512e-31
2.900000000000000000e+01,5.508615305885941901e-30
3.000000000000000000e+01,1.494112778659563963e-29
3.100000000000000000e+01,3.040165473321275438e-29
3.200000000000000000e+01,4.687667410542006799e-29
3.300000000000000000e+01,5.215955732359336344e-29
3.400000000000000000e+01,1.719378623381326072e-29
3.500000000000000000e+01,-1.076241131337763270e-28
3.600000000000000000e+01,-3.912240044831293574e-28
3.700000000000000000e+01,-8.993981198252856045e-28
3.800000000000000000e+01,-1.651854851166060105e-27
3.900000000000000000e+01,-2.520564925701277990e-27
4.000000000000000000e+01,-3.004698641958491802e-27
4.100000000000000000e+01,-2.220359625567864569e-27
4.200000000000000000e+01,1.472985325674298388e-27
4.300000000000000000e+01,1.014920910864900304e-26
4.400000000000000000e+01,2.624374936755872167e-26
4.500000000000000000e+01,5.020644444962682860e-26
4.600000000000000000e+01,8.070983800234613793e-26
4.700000000000000000e+01,1.081841585537596648e-25
4.800000000000000000e+01,1.150331162790762888e-25
4.899999999999999289e+01,6.908385066801108778e-26
5.000000000000000000e+01,-7.142337816995944418e-26
5.100000000000000711e+01,-3.592811370972938097e-25
5.200000000000000000e+01,-8.302643680839111454e-25
5.300000000000000000e+01,-1.487849440583090551e-24
5.399999999999999289e+01,-2.256281422658789505e-24
5.500000000000000000e+01,-2.910587705268269267e-24
5.600000000000000711e+01,-3.077422482742756621e-24
5.700000000000000000e+01,-2.153755131677978454e-24
5.800000000000000000e+01,6.036944062780066337e-25
5.900000000000000000e+01,6.046525383322098020e-24
6.000000000000000000e+01,1.464681118949060443e-23
6.099999999999999289e+01,2.654571250552801879e-23
6.200000000000000000e+01,4.044935510339317161e-23
6.300000000000000711e+01,5.358341527271886863e-23
6.400000000000000000e+01,6.077009051461912727e-23
6.500000000000000000e+01,5.462996190920605865e-23
6.600000000000000000e+01,2.537929122987300356e-23
6.700000000000000000e+01,-3.708327631260810174e-23
6.800000000000000000e+01,-1.412779875750443654e-22
6.900000000000000000e+01,-2.909970436466407247e-22
7.000000000000000000e+01,-4.760054338590132383e-22
7.100000000000000000e+01,-6.746808337454682140e-22
7.200000000000000000e+01,-8.466316324650229724e-22
7.300000000000000000e+01,-9.423417567378091126e-22
7.400000000000000000e+01,-8.997190427512048015e-22
7.500000000000000000e+01,-6.403739493648013692e-22
7.600000000000000000e+01,-1.106695890180102684e-22
7.700000000000000000e+01,7.253976665423376878e-22
7.800000000000000000e+01,1.964900239228175911e-21
7.900000000000000000e+01,3.520772688790759054e-21
8.000000000000000000e+01,5.179431494855080905e-21
8.100000000000000000e+01,6.934540159856158730e-21
8.200000000000000000e+01,8.392637138099940405e-21
8.300000000000000000e+01,8.936079804194484423e-21
8.400000000000000000e+01,8.213191194023849810e-21
8.500000000000000000e+01,5.682977784168189696e-21
8.600000000000000000e+01,7.382132830245505976e-22
8.700000000000000000e+01,-7.334624859884667510e-21
8.800000000000000000e+01,-1.835239680671053008e-20
8.900000000000000000e+01,-3.168164574099368512e-20
9.000000000000000000e+01,-4.762990589276032427e-20
9.100000000000000000e+01,-6.395851182092372111e-20
9.200000000000000000e+01,-7.738775822058671598e-20
9.300000000000000000e+01,-8.618736350941479707e-20
9.400000000000000000e+01,-8.615813677952294923e-20
9.500000000000001421e+01,-7.176351105983176127e-20
9.600000000000000000e+01,-3.747346845335851943e-20
9.700000000000000000e+01,2.034203045823261148e-20
9.799999999999998579e+01,1.043319827538459952e-19
9.900000000000000000e+01,2.197043359495498343e-19
1.000000000000000000e+02,3.612809020553994858e-19
1.009999999999999858e+02,5.183699029099929506e-19
1.020000000000000142e+02,6.823317283982386933e-19
1.030000000000000000e+02,8.295839988642014114e-19
1.040000000000000000e+02,9.271081085985523151e-19
1.050000000000000142e+02,9.368114119159918753e-19
1.060000000000000000e+02,8.208214775297777275e-19
1.070000000000000000e+02,5.344067720646166093e-19
1.079999999999999858e+02,1.659843830951382145e-20
1.090000000000000000e+02,-7.468905311598193888e-19
1.100000000000000000e+02,-1.761751475678330069e-18
1.110000000000000000e+02,-3.051415121589944518e-18
1.120000000000000142e+02,-4.534862823583656139e-18
1.130000000000000000e+02,-6.093223196523945721e-18
1.140000000000000000e+02,-7.597404247431588262e-18
1.149999999999999858e+02,-8.820267533448420801e-18
1.160000000000000000e+02,-9.465506521208778236e-18
1.170000000000000000e+02,-9.166985381489325268e-18
1.180000000000000000e+02,-7.636960692799388171e-18
1.190000000000000142e+02,-4.514688839564116400e-18
1.200000000000000000e+02,6.737023115625265913e-19
1.210000000000000000e+02,7.950943545388183912e-18
1.219999999999999858e+02,1.734263371433878374e-17
1.230000000000000000e+02,2.891546975475030513e-17
1.240000000000000000e+02,4.194445205950388828e-17
1.250000000000000000e+02,5.551606628177895947e-17
1.260000000000000142e+02,6.849802196175909736e-17
1.270000000000000000e+02,7.918782321182971860e-17
1.280000000000000000e+02,8.538418913263846530e-17
1.290000000000000000e+02,8.433002390932611606e-17
1.300000000000000000e+02,7.405405102404809989e-17
1.310000000000000000e+02,5.179958631189791462e-17
1.320000000000000000e+02,1.423173677473712925e-17
1.330000000000000000e+02,-3.879660635220435446e-17
