0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.583398879676754746e-52
2.000000000000000000e+00,-1.049387053759904803e-47
3.000000000000000000e+00,6.734300115752381650e-45
4.000000000000000000e+00,-3.192466889661991350e-43
5.000000000000000000e+00,-2.242774510510199567e-41
6.000000000000000000e+00,-2.124458232086317140e-40
7.000000000000000000e+00,3.669084328875344237e-40
8.000000000000000000e+00,2.149422861221560679e-38
9.000000000000000000e+00,1.983597055476902236e-37
1.000000000000000000e+01,1.052884587407255295e-36
1.100000000000000000e+01,3.233804519473615439e-36
1.200000000000000000e+01,-1.709132297319549332e-36
1.300000000000000000e+01,-8.280756463324286433e-35
1.400000000000000000e+01,-5.188531166948406330e-34
1.500000000000000000e+01,-1.870872999384266625e-33
1.600000000000000000e+01,-3.165781146788969885e-33
1.700000000000000000e+01,5.301840793542286268e-33
1.800000000000000000e+01,5.565320373696171541e-32
1.900000000000000000e+01,2.049950367290905143e-31
2.000000000000000000e+01,4.541783801658675478e-31
2.100000000000000000e+01,4.221439871438702814e-31
2.200000000000000000e+01,-1.311317949034453851e-30
2.300000000000000000e+01,-7.760163646758080583e-30
2.400000000000000000e+01,-2.199428677015256853e-29
2.500000000000000000e+01,-3.922747743490421892e-29
2.600000000000000000e+01,-3.127342131028041572e-29
2.700000000000000000e+01,7.195915869628756274e-29
2.800000000000000000e+01,3.800145655627928348e-28
2.900000000000000000e+01,9.747547785829057459e-28
3.000000000000000000e+01,1.706853315299007441e-27
3.100000000000000000e+01,1.814963911170074889e-27
3.200000000000000000e+01,-4.639555301907237396e-28
3.300000000000000000e+01,-7.766765356120642698e-27
3.400000000000000000e+01,-2.249429266351380083e-26
3.500000000000000000e+01,-4.370357201958010808e-26
3.600000000000000000e+01,-6.062070905651775955e-26
3.700000000000000000e+01,-4.712837276010631879e-26
3.800000000000000000e+01,3.812424466899506062e-26
3.900000000000000000e+01,2.427772466507023755e-25
4.000000000000000000e+01,5.957721283699480817e-25
4.100000000000000000e+01,1.051495271758528688e-24
4.200000000000000000e+01,1.412406544623308843e-24
4.300000000000000000e+01,1.247598145541287227e-24
4.400000000000000000e+01,-1.283836004557706272e-25
4.500000000000000000e+01,-3.540264167255784443e-24
4.600000000000000000e+01,-9.586233532816463431e-24
4.700000000000000000e+01,-1.792806561073260200e-23
4.800000000000000000e+01,-2.626763020460831932e-23
4.900000000000000000e+01,-2.949223944242657089e-23
5.000000000000000000e+01,-1.916733745760429647e-23
5.100000000000000000e+01,1.564319108594618047e-23
5.200000000000000000e+01,8.544380988506982760e-23
5.300000000000000000e+01,1.944719562670395897e-22
5.400000000000000000e+01,3.310207200192424627e-22
5.500000000000000000e+01,4.565825186608698636e-22
5.600000000000000000e+01,4.968696129122258135e-22
5.700000000000000000e+01,3.405277912396587344e-22
5.800000000000000000e+01,-1.457232351132979831e-22
5.900000000000000000e+01,-1.082520837409594252e-21
6.000000000000000000e+01,-2.514867937310893183e-21
6.100000000000000000e+01,-4.321820038245027221e-21
6.200000000000000000e+01,-6.120352332599427615e-21
6.300000000000000000e+01,-7.169054321502227667e-21
6.400000000000000000e+01,-6.345200568909517555e-21
6.500000000000000000e+01,-2.254164989872236417e-21
6.600000000000000000e+01,6.495105970665554051e-21
6.700000000000000000e+01,2.078791905809409948e-20
6.800000000000000000e+01,4.024428677115896925e-20
6.900000000000000000e+01,6.244364774144710496e-20
7.000000000000000000e+01,8.211602891135546501e-20
7.100000000000000000e+01,9.061249681342514078e-20
7.200000000000000000e+01,7.613040967365148598e-20
7.300000000000000000e+01,2.496538978074029000e-20
7.400000000000000000e+01,-7.554609218526602060e-20
7.500000000000000000e+01,-2.323609773787112847e-19
7.600000000000000000e+01,-4.407395323226932918e-19
7.700000000000000000e+01,-6.773904144788080780e-19
7.800000000000000000e+01,-8.942875113536305691e-19
7.900000000000000000e+01,-1.015300392395066773e-18
8.000000000000000000e+01,-9.385845782122049532e-19
8.100000000000000000e+01,-5.461199773124573240e-19
8.200000000000000000e+01,2.755154917208230341e-19
8.300000000000000000e+01,1.604862043045834734e-18
8.400000000000000000e+01,3.441789696634706509e-18
8.500000000000000000e+01,5.654708361706809356e-18
8.600000000000000000e+01,7.934442641292069372e-18
8.700000000000000000e+01,9.761438816108240479e-18
8.800000000000000000e+01,1.040122153576769230e-17
8.900000000000000000e+01,8.948644479345875200e-18
9.000000000000000000e+01,4.437281492644057768e-18
9.100000000000000000e+01,-3.988323124370369850e-18
9.200000000000000000e+01,-1.680824472435324042e-17
9.300000000000000000e+01,-3.382578567008282161e-17
9.400000000000000000e+01,-5.382131089059136918e-17
9.500000000000000000e+01,-7.422183870735478623e-17
9.600000000000000000e+01,-9.088576550861495708e-17
9.700000000000000000e+01,-9.813012005438215501e-17
9.800000000000000000e+01,-8.906208383156312071e-17
9.900000000000000000e+01,-5.629752972978053977e-17
1.000000000000000000e+02,6.860207501016314097e-18
1.010000000000000000e+02,1.047441358306324184e-16
1.020000000000000000e+02,2.372707078774831356e-16
1.030000000000000000e+02,3.977163405843951106e-16
1.040000000000000000e+02,5.705921162897089725e-16
1.050000000000000000e+02,7.301000164205026884e-16
1.060000000000000000e+02,8.396897625781071756e-16
1.070000000000000000e+02,8.532662022451895975e-16
1.080000000000000000e+02,7.186791006267843434e-16
1.090000000000000000e+02,3.839033700433238178e-16
1.100000000000000000e+02,-1.941007988593934546e-16
1.110000000000000000e+02,-1.037764493574969618e-15
1.120000000000000000e+02,-2.135501241488017542e-15
1.130000000000000000e+02,-3.427856786122050743e-15
1.140000000000000000e+02,-4.795071807238369651e-15
1.150000000000000000e+02,-6.048787002503755343e-15
1.160000000000000000e+02,-6.930956493299171671e-15
1.170000000000000000e+02,-7.122712223045663886e-15
1.180000000000000000e+02,-6.266755763462338978e-15
1.190000000000000000e+02,-4.005270464141805730e-15
1.200000000000000000e+02,-3.297617815361316170e-17
1.210000000000000000e+02,5.834093637132135859e-15
1.220000000000000000e+02,1.357929131401871815e-14
1.230000000000000000e+02,2.290234772863828478e-14
1.240000000000000000e+02,3.314227063429846632e-14
1.250000000000000000e+02,4.321951614759224324e-14
1.260000000000000000e+02,5.161385306254158773e-14
1.270000000000000000e+02,5.639138554654697109e-14
1.280000000000000000e+02,5.530077120212600072e-14
1.290000000000000000e+02,4.595016944957151784e-14
1.300000000000000000e+02,2.606888107718748279e-14
1.310000000000000000e+02,-6.142650637230740491e-15
1.320000000000000000e+02,-5.158819481384228838e-14
1.330000000000000000e+02,-1.098048376698833919e-13
1.340000000000000000e+02,-1.784859192854021901e-13
1.350000000000000000e+02,-2.530515713550593447e-13
1.360000000000000000e+02,-3.263453560817235370e-13
1.370000000000000000e+02,-3.885221350830293092e-13
1.380000000000000000e+02,-4.272281011419178393e-13
1.390000000000000000e+02,-4.282258982847714185e-13
1.400000000000000000e+02,-3.765158672917461459e-13
1.410000000000000000e+02,-2.575840276268291653e-13
1.420000000000000000e+02,-5.932851141127635119e-14
1.430000000000000000e+02,2.269996385862307045e-13
1.440000000000000000e+02,6.012990868056489740e-13
1.450000000000000000e+02,1.055681230358425825e-12
1.460000000000000000e+02,1.569617813846988987e-12
1.470000000000000000e+02,2.106596272459916354e-12
1.480000000000000000e+02,2.617435451494609547e-12
1.490000000000000000e+02,3.034852075861258722e-12
1.500000000000000000e+02,3.278528117671369093e-12
1.510000000000000000e+02,3.255716768221726976e-12
1.520000000000000000e+02,2.868873812393139263e-12
1.530000000000000000e+02,2.026352594565742485e-12
1.540000000000000000e+02,6.498179974957331203e-13
1.550000000000000000e+02,-1.307615475055333909e-12
1.560000000000000000e+02,-3.848095365628470061e-12
1.570000000000000000e+02,-6.929847958052480508e-12
1.580000000000000000e+02,-1.042399632666167853e-11
1.590000000000000000e+02,-1.412738970972328947e-11
1.600000000000000000e+02,-1.774454652776357000e-11
1.610000000000000000e+02,-2.087637558038235986e-11
1.620000000000000000e+02,-2.304424901018547465e-11
1.630000000000000000e+02,-2.368221599139958239e-11
1.640000000000000000e+02,-2.219237600991811982e-11
1.650000000000000000e+02,-1.795030951010987677e-11
1.660000000000000000e+02,-1.039414243760049575e-11
1.670000000000000000e+02,8.581299742842453067e-13
1.680000000000000000e+02,1.611665707438341929e-11
1.690000000000000000e+02,3.542392937005180854e-11
1.700000000000000000e+02,5.828387749946346716e-11
1.710000000000000000e+02,8.421104917717724423e-11
1.720000000000000000e+02,1.119543085254150736e-10
1.730000000000000000e+02,1.399345618816690331e-10
1.740000000000000000e+02,1.660826592683374425e-10
1.750000000000000000e+02,1.876086934857906114e-10
1.760000000000000000e+02,2.014179896372319587e-10
1.770000000000000000e+02,2.039973010149745081e-10
1.780000000000000000e+02,1.919055146676015440e-10
1.790000000000000000e+02,1.617868536929388445e-10
1.800000000000000000e+02,1.107819270786636987e-10
1.810000000000000000e+02,3.725742241979615828e-11
1.820000000000000000e+02,-5.955838549536524327e-11
1.830000000000000000e+02,-1.781475439508903169e-10
1.840000000000000000e+02,-3.145804010128580894e-10
1.850000000000000000e+02,-4.619722280152482236e-10
1.860000000000000000e+02,-6.099058787200967855e-10
1.870000000000000000e+02,-7.440862687124412559e-10
1.880000000000000000e+02,-8.465685964597266098e-10
1.890000000000000000e+02,-8.953083344858101689e-10
1.900000000000000000e+02,-8.645796691546385829e-10
1.910000000000000000e+02,-7.250625329115762634e-10
1.920000000000000000e+02,-4.448734788668813937e-10
1.930000000000000000e+02,9.383734684635467402e-12
1.940000000000000000e+02,6.721002537876830437e-10
1.950000000000000000e+02,1.575050939537745732e-09
1.960000000000000000e+02,2.747765742299834618e-09
1.970000000000000000e+02,4.214646316820039239e-09
1.980000000000000000e+02,5.991680730944408109e-09
1.990000000000000000e+02,8.086551615859566197e-09
2.000000000000000000e+02,1.049394993084180810e-08
2.010000000000000000e+02,1.319702471343105262e-08
2.020000000000000000e+02,1.616506580329616647e-08
2.030000000000000000e+02,1.935656934845706340e-08
2.040000000000000000e+02,2.272212447304606982e-08
2.050000000000000000e+02,2.620438138613247592e-08
2.060000000000000000e+02,2.974793892066485582e-08
2.070000000000000000e+02,3.330971328138952289e-08
2.080000000000000000e+02,3.685800221325665021e-08
2.090000000000000000e+02,4.040529256844392731e-08
2.100000000000000000e+02,4.401417742640591453e-08
2.110000000000000000e+02,4.781097463154869399e-08
2.120000000000000000e+02,5.203896894118914625e-08
2.130000000000000000e+02,5.705242620956711188e-08
2.140000000000000000e+02,6.335963332784050074e-08
2.150000000000000000e+02,7.167854070980690146e-08
2.160000000000000000e+02,8.294149207312962118e-08
2.170000000000000000e+02,9.838211177917522484e-08
2.180000000000000000e+02,1.195528771948634656e-07
2.190000000000000000e+02,1.483806431384347891e-07
2.200000000000000000e+02,1.872135162464724951e-07
2.210000000000000000e+02,2.388780796897761442e-07
2.220000000000000000e+02,3.067246774771444141e-07
2.230000000000000000e+02,3.946922042483351282e-07
2.240000000000000000e+02,5.073444462902807022e-07
2.250000000000000000e+02,6.499202314620500437e-07
2.260000000000000000e+02,8.283424308261884639e-07
2.270000000000000000e+02,1.049226094747202966e-06
2.280000000000000000e+02,1.319870948095459472e-06
2.290000000000000000e+02,1.648176929709025455e-06
2.300000000000000000e+02,2.042634603593306335e-06
2.310000000000000000e+02,2.512218953417886980e-06
2.320000000000000000e+02,3.066351424582105561e-06
2.330000000000000000e+02,3.714874054047172436e-06
2.340000000000000000e+02,4.468028062267566463e-06
2.350000000000000000e+02,5.336485536891695839e-06
2.360000000000000000e+02,6.331291364578237486e-06
2.370000000000000000e+02,7.463891429224992230e-06
2.380000000000000000e+02,8.746019576006733553e-06
2.390000000000000000e+02,1.018970764837131281e-05
2.400000000000000000e+02,1.180716243544925569e-05
2.410000000000000000e+02,1.361074272200113306e-05
2.420000000000000000e+02,1.561281816529852700e-05
2.430000000000000000e+02,1.782543092795485908e-05
2.440000000000000000e+02,2.025954871347820913e-05
2.450000000000000000e+02,2.292437531723379336e-05
2.460000000000000000e+02,2.582521862389825556e-05
2.470000000000000000e+02,2.896294960903790302e-05
2.480000000000000000e+02,3.233196075510370122e-05
2.490000000000000000e+02,3.592057029261762916e-05
2.500000000000000000e+02,3.971066182430323056e-05
2.510000000000000000e+02,4.367945342368824402e-05
2.520000000000000000e+02,4.780139087212265819e-05
2.530000000000000000e+02,5.204809209727011141e-05
